tree,K,distribution,iteration,size,insert,lookup,remove
32std::set,32,cluster,3,64,96.875,6.77,340.625
32std::set,32,cluster,3,128,58.5938,10.52,48.4375
32std::set,32,cluster,3,256,50,15.46,99.6094
32std::set,32,cluster,3,512,54.4922,11.32,31.0547
32std::set,32,cluster,3,1024,52.0508,13.67,30.957
32std::set,32,cluster,3,2048,48.0957,13.17,29.1992
32std::set,32,cluster,3,4096,46.2402,15.74,32.9102
32std::set,32,cluster,3,8192,46.9482,18.26,36.4746
32std::set,32,cluster,3,16384,56.3049,26.68,47.0581
32std::set,32,cluster,3,32768,55.6091,41.71,46.6614
32std::set,32,cluster,3,65536,58.9493,100.28,54.158
32std::set,32,cluster,3,131072,61.512,98.51,61.6692
32std::set,32,cluster,3,262144,62.4397,150.31,56.0059
32std::set,32,cluster,3,524288,63.1701,226.52,58.0763
32std::set,32,cluster,3,1048576,66.6519,325.02,59.3493
32std::set,32,cluster,3,2097152,66.8941,439.15,63.1001
32std::set,32,cluster,3,4194304,68.3044,574.68,65.7632
32std::set,32,cluster,3,8388608,69.0616,804.05,65.7851
32std::set,32,cluster,4,32,171.875,5.35,106.25
32std::set,32,cluster,4,64,79.6875,9.42,60.9375
32std::set,32,cluster,4,128,1182.03,12.04,46.875
32std::set,32,cluster,4,256,61.7188,10.92,37.8906
32std::set,32,cluster,4,512,103.516,14.7,33.7891
32std::set,32,cluster,4,1024,52.832,14.63,30.4688
32std::set,32,cluster,4,2048,48.7305,17.11,30.0781
32std::set,32,cluster,4,4096,55.4932,17.46,41.3818
32std::set,32,cluster,4,8192,63.5254,20.27,44.9829
32std::set,32,cluster,4,16384,60.7483,28.66,45.4041
32std::set,32,cluster,4,32768,68.0084,44.02,49.7772
32std::set,32,cluster,4,65536,68.9957,91.11,55.0598
32std::set,32,cluster,4,131072,60.8971,104.57,62.603
32std::set,32,cluster,4,262144,63.987,150.22,60.2516
32std::set,32,cluster,4,524288,62.1817,223.31,59.2295
32std::set,32,cluster,4,1048576,64.0323,302.07,58.977
32std::set,32,cluster,4,2097152,66.5829,397.13,62.5101
32std::set,32,cluster,4,4194304,68.1347,549.04,64.8627
32std::set,32,cluster,4,8388608,70.9932,786.5,67.1559
32std::set,32,cluster,5,32,178.125,6.79,109.375
32std::set,32,cluster,5,64,90.625,11.93,68.75
32std::set,32,cluster,5,128,114.062,9.54,44.5312
32std::set,32,cluster,5,256,54.2969,11.56,38.2812
32std::set,32,cluster,5,512,42.3828,11.74,32.0312
32std::set,32,cluster,5,1024,57.5195,10.51,29.4922
32std::set,32,cluster,5,2048,48.4375,12.6,36.9629
32std::set,32,cluster,5,4096,47.6074,13.7,37.5488
32std::set,32,cluster,5,8192,57.2998,17.48,42.5049
32std::set,32,cluster,5,16384,66.0095,26.18,55.4199
32std::set,32,cluster,5,32768,66.2384,45.32,48.1171
32std::set,32,cluster,5,65536,61.0077,73.76,50.2029
32std::set,32,cluster,5,131072,71.6515,100.8,52.3125
32std::set,32,cluster,5,262144,70.6528,147.42,56.5437
32std::set,32,cluster,5,524288,71.6398,223.73,57.5924
32std::set,32,cluster,5,1048576,71.4081,303.1,59.5375
32std::set,32,cluster,5,2097152,73.9139,406.13,61.2934
32std::set,32,cluster,5,4194304,75.265,563.94,65.8664
32std::set,32,cluster,5,8388608,80.1792,738.01,68.3608
32std::set,32,cluster,6,32,162.5,3.99,103.125
32std::set,32,cluster,6,64,90.625,7.71,67.1875
32std::set,32,cluster,6,128,60.9375,80.69,50
32std::set,32,cluster,6,256,55.0781,21.18,110.156
32std::set,32,cluster,6,512,79.8828,8.86,32.8125
32std::set,32,cluster,6,1024,58.2031,10.24,36.9141
32std::set,32,cluster,6,2048,66.4551,12.53,41.9434
32std::set,32,cluster,6,4096,72.6562,17.24,36.8652
32std::set,32,cluster,6,8192,76.5015,19.43,47.0703
32std::set,32,cluster,6,16384,68.2007,27.86,47.6074
32std::set,32,cluster,6,32768,63.562,37.52,48.5962
32std::set,32,cluster,6,65536,65.0574,83.11,54.2175
32std::set,32,cluster,6,131072,63.8176,91.52,61.4441
32std::set,32,cluster,6,262144,71.3619,139.02,59.9316
32std::set,32,cluster,6,524288,73.3362,209.69,59.8473
32std::set,32,cluster,6,1048576,75.6267,275.65,60.6316
32std::set,32,cluster,6,2097152,77.5826,398.31,65.2307
32std::set,32,cluster,6,4194304,82.2624,540.19,66.1034
32std::set,32,cluster,6,8388608,82.5324,713.56,68.6509
32std::set,32,cluster,7,32,165.625,6.6,106.25
32std::set,32,cluster,7,64,90.625,12.18,59.375
32std::set,32,cluster,7,128,76.5625,22.22,63.2812
32std::set,32,cluster,7,256,128.125,12.41,38.6719
32std::set,32,cluster,7,512,114.062,11.34,32.4219
32std::set,32,cluster,7,1024,53.5156,11.03,30.6641
32std::set,32,cluster,7,2048,45.6543,12.45,29.7363
32std::set,32,cluster,7,4096,44.2871,16.25,37.0361
32std::set,32,cluster,7,8192,62.8784,20.05,47.6685
32std::set,32,cluster,7,16384,70.0867,27.71,47.0154
32std::set,32,cluster,7,32768,68.7073,44.51,49.7589
32std::set,32,cluster,7,65536,66.0446,70.18,49.7986
32std::set,32,cluster,7,131072,64.3196,129.25,57.0023
32std::set,32,cluster,7,262144,71.5923,163.07,58.1795
32std::set,32,cluster,7,524288,72.5069,249.41,60.7821
32std::set,32,cluster,7,1048576,76.3401,323,61.4391
32std::set,32,cluster,7,2097152,79.5503,446.65,64.7651
32std::set,32,cluster,7,4194304,78.5527,580.64,66.2675
32std::set,32,cluster,7,8388608,78.7436,828.13,69.0533
32std::set,32,cluster,8,32,171.875,6.83,103.125
32std::set,32,cluster,8,64,114.062,12.28,60.9375
32std::set,32,cluster,8,128,68.75,13.56,48.4375
32std::set,32,cluster,8,256,124.219,10.21,87.5
32std::set,32,cluster,8,512,80.0781,17.32,31.0547
32std::set,32,cluster,8,1024,65.8203,12.51,43.0664
32std::set,32,cluster,8,2048,69.9707,13.92,42.5781
32std::set,32,cluster,8,4096,66.1377,15.47,39.8438
32std::set,32,cluster,8,8192,68.335,22.34,43.5303
32std::set,32,cluster,8,16384,73.053,29.28,48.2361
32std::set,32,cluster,8,32768,70.8344,41.89,46.7468
32std::set,32,cluster,8,65536,81.5063,70.44,51.7654
32std::set,32,cluster,8,131072,73.5123,121.03,54.2534
32std::set,32,cluster,8,262144,71.8723,155.91,63.7074
32std::set,32,cluster,8,524288,73.07,227.45,58.8173
32std::set,32,cluster,8,1048576,74.0714,311.11,60.9097
32std::set,32,cluster,8,2097152,74.3187,402.78,63.6022
32std::set,32,cluster,8,4194304,77.8081,548.49,65.3304
32std::set,32,cluster,8,8388608,80.6654,767.3,67.2642
32std::set,32,cluster,9,32,168.75,6.85,109.375
32std::set,32,cluster,9,64,89.0625,10.99,59.375
32std::set,32,cluster,9,128,80.4688,11.74,49.2188
32std::set,32,cluster,9,256,124.609,20.02,38.6719
32std::set,32,cluster,9,512,77.3438,12.98,84.5703
32std::set,32,cluster,9,1024,81.25,12.28,36.7188
32std::set,32,cluster,9,2048,78.6621,14.03,32.5684
32std::set,32,cluster,9,4096,69.9463,14.89,42.2852
32std::set,32,cluster,9,8192,67.2729,17.25,44.104
32std::set,32,cluster,9,16384,68.3716,27.21,44.3115
32std::set,32,cluster,9,32768,62.1796,41.68,50.0702
32std::set,32,cluster,9,65536,67.0364,88.21,53.9505
32std::set,32,cluster,9,131072,63.1012,99.56,59.1858
32std::set,32,cluster,9,262144,69.2402,148.36,57.1327
32std::set,32,cluster,9,524288,69.7998,238.18,58.91
32std::set,32,cluster,9,1048576,70.0389,298.67,61.1804
32std::set,32,cluster,9,2097152,71.6346,409.05,62.1344
32std::set,32,cluster,9,4194304,75.1906,553.29,66.1797
32std::set,32,cluster,9,8388608,74.8637,811.37,68.3064
32std::set,32,normal,0,32,250,13.08,203.125
32std::set,32,normal,0,64,159.375,15.2,157.812
32std::set,32,normal,0,128,142.969,18.75,135.938
32std::set,32,normal,0,256,123.828,20.91,125.391
32std::set,32,normal,0,512,121.68,23.87,126.562
32std::set,32,normal,0,1024,119.824,27.88,124.316
32std::set,32,normal,0,2048,125.635,36.2,128.711
32std::set,32,normal,0,4096,131.372,38.86,134.448
32std::set,32,normal,0,8192,140.698,46.4,138.818
32std::set,32,normal,0,16384,151.562,49.25,149.542
32std::set,32,normal,0,32768,183.856,57.53,169.528
32std::set,32,normal,0,65536,185.973,64.41,200.752
32std::set,32,normal,0,131072,222.781,87.74,226.314
32std::set,32,normal,0,262144,304.903,130.79,317.406
32std::set,32,normal,0,524288,415.405,183.52,455.566
32std::set,32,normal,0,1048576,551.533,247.5,614.026
32std::set,32,normal,0,2097152,701.348,303.26,783.737
32std::set,32,normal,0,4194304,849.078,370.85,941.855
32std::set,32,normal,0,8388608,1005.17,446.56,1104.02
32std::set,32,normal,1,32,268.75,13.17,206.25
32std::set,32,normal,1,64,171.875,16.54,153.125
32std::set,32,normal,1,128,141.406,19.76,136.719
32std::set,32,normal,1,256,127.734,23.82,129.297
32std::set,32,normal,1,512,122.461,39.22,126.953
32std::set,32,normal,1,1024,124.121,35.26,128.613
32std::set,32,normal,1,2048,132.812,34.44,134.473
32std::set,32,normal,1,4096,140.723,42.67,142.944
32std::set,32,normal,1,8192,156.86,58.35,162.402
32std::set,32,normal,1,16384,185.632,71.91,188.184
32std::set,32,normal,1,32768,184.122,66.73,197.092
32std::set,32,normal,1,65536,187.103,65.59,204.059
32std::set,32,normal,1,131072,225.362,86.11,230.041
32std::set,32,normal,1,262144,301.623,128.55,322.503
32std::set,32,normal,1,524288,405.477,180.66,447.589
32std::set,32,normal,1,1048576,551.235,243.67,613.771
32std::set,32,normal,1,2097152,699.041,302.41,784.355
32std::set,32,normal,1,4194304,853.525,365.43,944.148
32std::set,32,normal,1,8388608,1015.11,431.23,1103.74
32std::set,32,normal,2,32,268.75,13.79,193.75
32std::set,32,normal,2,64,160.938,15.48,159.375
32std::set,32,normal,2,128,146.875,18.85,132.031
32std::set,32,normal,2,256,125.781,21.88,129.297
32std::set,32,normal,2,512,122.07,24.99,123.828
32std::set,32,normal,2,1024,120.41,27.61,122.656
32std::set,32,normal,2,2048,125.391,35.09,129.834
32std::set,32,normal,2,4096,134.888,49.5,135.083
32std::set,32,normal,2,8192,146.387,44.66,143.213
32std::set,32,normal,2,16384,152.643,51.64,149.634
32std::set,32,normal,2,32768,160.965,61.38,181.403
32std::set,32,normal,2,65536,193.761,70.47,199.811
32std::set,32,normal,2,131072,221.569,79.31,249.908
32std::set,32,normal,2,262144,293.245,124.41,321.105
32std::set,32,normal,2,524288,409.76,176.82,451.353
32std::set,32,normal,2,1048576,553.139,240.11,609.057
32std::set,32,normal,2,2097152,702.481,308.31,772.617
32std::set,32,normal,2,4194304,850.379,358.15,939.515
32std::set,32,normal,2,8388608,1011.58,437.79,1104.13
32std::set,32,normal,3,32,265.625,13.39,200
32std::set,32,normal,3,64,162.5,15.86,153.125
32std::set,32,normal,3,128,137.5,17.95,132.812
32std::set,32,normal,3,256,120.312,19.29,123.047
32std::set,32,normal,3,512,117.578,23.17,120.117
32std::set,32,normal,3,1024,120.117,26.13,124.902
32std::set,32,normal,3,2048,174.268,35.62,131.982
32std::set,32,normal,3,4096,136.523,41.78,138.867
32std::set,32,normal,3,8192,139.978,42.81,139.465
32std::set,32,normal,3,16384,149.805,49.86,149.951
32std::set,32,normal,3,32768,174.765,57.94,170.2
32std::set,32,normal,3,65536,193.326,66.4,195.891
32std::set,32,normal,3,131072,218.14,133.32,227.695
32std::set,32,normal,3,262144,296.451,128.91,327.044
32std::set,32,normal,3,524288,410.283,184.41,455.223
32std::set,32,normal,3,1048576,561.355,256.31,617.316
32std::set,32,normal,3,2097152,705.626,304.83,781.786
32std::set,32,normal,3,4194304,852.602,372.07,941.974
32std::set,32,normal,3,8388608,1008.46,439.4,1104.44
32std::set,32,normal,4,32,253.125,13.29,196.875
32std::set,32,normal,4,64,159.375,15.47,145.312
32std::set,32,normal,4,128,145.312,23.81,138.281
32std::set,32,normal,4,256,125.781,20.82,127.344
32std::set,32,normal,4,512,121.875,25.24,128.125
32std::set,32,normal,4,1024,135.352,26.43,124.414
32std::set,32,normal,4,2048,126.514,36.22,129.248
32std::set,32,normal,4,4096,131.812,37.35,134.106
32std::set,32,normal,4,8192,156.702,45.89,139.001
32std::set,32,normal,4,16384,151.611,48.93,149.298
32std::set,32,normal,4,32768,160.873,60.75,179.413
32std::set,32,normal,4,65536,193.559,76.69,194.133
32std::set,32,normal,4,131072,222.269,87.29,229.699
32std::set,32,normal,4,262144,300.527,126.47,320.132
32std::set,32,normal,4,524288,417.348,185.32,449.01
32std::set,32,normal,4,1048576,559.718,245.46,613.347
32std::set,32,normal,4,2097152,704.97,311.62,785.178
32std::set,32,normal,4,4194304,859.001,350.35,944.543
32std::set,32,normal,4,8388608,1009,446.16,1106.15
32std::set,32,normal,5,32,259.375,14.42,200
32std::set,32,normal,5,64,153.125,16.39,142.188
32std::set,32,normal,5,128,132.031,18.24,127.344
32std::set,32,normal,5,256,121.094,20.85,127.344
32std::set,32,normal,5,512,115.43,23.94,122.07
32std::set,32,normal,5,1024,118.555,42.22,124.707
32std::set,32,normal,5,2048,127.148,36.25,123.145
32std::set,32,normal,5,4096,133.74,37.68,128.418
32std::set,32,normal,5,8192,138.794,44.68,137.646
32std::set,32,normal,5,16384,147.992,51.43,144.678
32std::set,32,normal,5,32768,172.217,58.22,169.211
32std::set,32,normal,5,65536,200.005,66.14,204.128
32std::set,32,normal,5,131072,222.987,130.85,237.821
32std::set,32,normal,5,262144,300.739,133.7,326.542
32std::set,32,normal,5,524288,415.106,185.46,450.084
32std::set,32,normal,5,1048576,550.586,247.68,613.279
32std::set,32,normal,5,2097152,700.597,306.61,774.897
32std::set,32,normal,5,4194304,847.921,417.19,939.535
32std::set,32,normal,5,8388608,1004.46,442.16,1101.39
32std::set,32,normal,6,32,246.875,13.63,206.25
32std::set,32,normal,6,64,159.375,15.69,151.562
32std::set,32,normal,6,128,139.844,28.49,139.062
32std::set,32,normal,6,256,126.562,20.76,131.641
32std::set,32,normal,6,512,121.68,24.64,123.242
32std::set,32,normal,6,1024,119.434,27.32,124.609
32std::set,32,normal,6,2048,125.781,35.6,130.127
32std::set,32,normal,6,4096,138.062,38.71,133.96
32std::set,32,normal,6,8192,139.734,43.65,141.65
32std::set,32,normal,6,16384,162.231,54.27,148.26
32std::set,32,normal,6,32768,161.099,60.33,170.816
32std::set,32,normal,6,65536,185.905,63.36,202.76
32std::set,32,normal,6,131072,222.703,83.13,227.493
32std::set,32,normal,6,262144,301.409,126.52,321.345
32std::set,32,normal,6,524288,413.237,179.29,455.519
32std::set,32,normal,6,1048576,551.716,243.35,609.068
32std::set,32,normal,6,2097152,695.631,310.78,780.678
32std::set,32,normal,6,4194304,851.895,370.19,940.076
32std::set,32,normal,6,8388608,1008.56,458.24,1103.53
32std::set,32,normal,7,32,256.25,13.5,193.75
32std::set,32,normal,7,64,150,15.09,146.875
32std::set,32,normal,7,128,143.75,17.92,132.031
32std::set,32,normal,7,256,123.047,20.45,124.219
32std::set,32,normal,7,512,116.797,23.55,121.094
32std::set,32,normal,7,1024,119.727,28.1,124.609
32std::set,32,normal,7,2048,124.902,33.06,129.688
32std::set,32,normal,7,4096,129.688,44.83,129.565
32std::set,32,normal,7,8192,143.091,45.96,138.562
32std::set,32,normal,7,16384,150.818,50.77,153.577
32std::set,32,normal,7,32768,161.386,62.03,171.011
32std::set,32,normal,7,65536,194.482,69.67,207.819
32std::set,32,normal,7,131072,225.603,80.71,227.142
32std::set,32,normal,7,262144,313.462,129.26,318.108
32std::set,32,normal,7,524288,410.94,186.04,450.18
32std::set,32,normal,7,1048576,554.879,249.2,610.429
32std::set,32,normal,7,2097152,703.466,309.18,776.493
32std::set,32,normal,7,4194304,848.5,370.78,940.456
32std::set,32,normal,7,8388608,1008.56,460.21,1101.34
32std::set,32,normal,8,32,243.75,13.44,193.75
32std::set,32,normal,8,64,151.562,14.97,148.438
32std::set,32,normal,8,128,135.156,17.62,131.25
32std::set,32,normal,8,256,122.656,20.08,122.266
32std::set,32,normal,8,512,117.969,22.92,123.242
32std::set,32,normal,8,1024,118.652,27.16,122.559
32std::set,32,normal,8,2048,128.467,32.52,123.389
32std::set,32,normal,8,4096,133.765,35.78,129.736
32std::set,32,normal,8,8192,136.902,48.52,138.94
32std::set,32,normal,8,16384,145.697,49.99,169.397
32std::set,32,normal,8,32768,158.499,56.46,171.335
32std::set,32,normal,8,65536,187.289,65.73,203.92
32std::set,32,normal,8,131072,233.504,91.96,247.713
32std::set,32,normal,8,262144,322.147,202.63,323.303
32std::set,32,normal,8,524288,412.892,188.71,454.819
32std::set,32,normal,8,1048576,552.952,242.12,611.213
32std::set,32,normal,8,2097152,701.733,304.02,776.424
32std::set,32,normal,8,4194304,850.644,363.85,941.607
32std::set,32,normal,8,8388608,1004.96,437.29,1107.06
32std::set,32,normal,9,32,256.25,12.92,187.5
32std::set,32,normal,9,64,151.562,15.74,145.312
32std::set,32,normal,9,128,138.281,19.6,136.719
32std::set,32,normal,9,256,126.953,21.84,129.297
32std::set,32,normal,9,512,121.68,25.93,122.07
32std::set,32,normal,9,1024,120.801,26.16,123.145
32std::set,32,normal,9,2048,124.609,40.08,132.422
32std::set,32,normal,9,4096,130.786,45.85,137.134
32std::set,32,normal,9,8192,138.77,42.26,137.195
32std::set,32,normal,9,16384,149.426,48.88,147.638
32std::set,32,normal,9,32768,160.507,60.65,180.249
32std::set,32,normal,9,65536,190.788,86.2,194.084
32std::set,32,normal,9,131072,216.064,78.14,229.865
32std::set,32,normal,9,262144,303.686,125.41,320.145
32std::set,32,normal,9,524288,415.268,183.66,458.979
32std::set,32,normal,9,1048576,554.906,244.3,614.713
32std::set,32,normal,9,2097152,703.834,281.47,776.654
32std::set,32,normal,9,4194304,849.714,353.49,940.001
32std::set,32,normal,9,8388608,1008.78,446.44,1101.41
32std::set,32,incProb,0,32,256.25,24.38,200
32std::set,32,incProb,0,64,165.625,31.4,151.562
32std::set,32,incProb,0,128,144.531,37.1,139.062
32std::set,32,incProb,0,256,126.562,44.96,126.953
32std::set,32,incProb,0,512,116.016,51.33,123.438
32std::set,32,incProb,0,1024,119.727,68.4,126.66
32std::set,32,incProb,0,2048,131.25,70.96,131.836
32std::set,32,incProb,0,4096,126.294,80.46,130.664
32std::set,32,incProb,0,8192,133.801,96.62,133.984
32std::set,32,incProb,0,16384,142.694,114.37,143.036
32std::set,32,incProb,0,32768,167.093,134.85,166.995
32std::set,32,incProb,0,65536,189.049,161.57,197.359
32std::set,32,incProb,0,131072,221.053,212.51,229.28
32std::set,32,incProb,0,262144,302.481,328.4,318.27
32std::set,32,incProb,0,524288,413.915,466.53,451.202
32std::set,32,incProb,0,1048576,555.466,633.02,613.066
32std::set,32,incProb,0,2097152,704.688,786,782.344
32std::set,32,incProb,0,4194304,856.871,926.41,947.477
32std::set,32,incProb,0,8388608,1015.08,1046.41,1115.79
32std::set,32,incProb,1,32,262.5,24.86,193.75
32std::set,32,incProb,1,64,157.812,31.1,143.75
32std::set,32,incProb,1,128,135.938,39.02,128.906
32std::set,32,incProb,1,256,119.141,43.72,120.703
32std::set,32,incProb,1,512,114.648,50.33,122.07
32std::set,32,incProb,1,1024,118.652,60.07,124.023
32std::set,32,incProb,1,2048,120.605,70.08,125.049
32std::set,32,incProb,1,4096,129.443,80.79,125.098
32std::set,32,incProb,1,8192,131.104,104.03,147.034
32std::set,32,incProb,1,16384,145.679,113.69,143.494
32std::set,32,incProb,1,32768,160.84,135.38,186.108
32std::set,32,incProb,1,65536,196.806,183.55,200.47
32std::set,32,incProb,1,131072,220.583,284.94,237.337
32std::set,32,incProb,1,262144,317.672,328.67,316.819
32std::set,32,incProb,1,524288,407.038,473.4,453.298
32std::set,32,incProb,1,1048576,552.985,634.08,612.511
32std::set,32,incProb,1,2097152,707.367,783.94,789.561
32std::set,32,incProb,1,4194304,863.164,917.52,944.58
32std::set,32,incProb,1,8388608,1009.14,1085.35,1104.86
32std::set,32,incProb,2,32,221.875,18.93,168.75
32std::set,32,incProb,2,64,126.562,24.48,126.562
32std::set,32,incProb,2,128,126.562,30.27,116.406
32std::set,32,incProb,2,256,107.812,37.49,108.203
32std::set,32,incProb,2,512,101.562,43.69,107.617
32std::set,32,incProb,2,1024,101.953,50.97,106.152
32std::set,32,incProb,2,2048,134.961,61.54,102.197
32std::set,32,incProb,2,4096,107.52,68.04,113.33
32std::set,32,incProb,2,8192,117.151,85.24,120.947
32std::set,32,incProb,2,16384,137.732,109.78,144.043
32std::set,32,incProb,2,32768,172.742,145.27,166.284
32std::set,32,incProb,2,65536,195.877,160.79,204.5
32std::set,32,incProb,2,131072,228.283,240.54,244.495
32std::set,32,incProb,2,262144,308.401,331.83,321.633
32std::set,32,incProb,2,524288,410.716,471.52,456.105
32std::set,32,incProb,2,1048576,558.289,646.63,616.428
32std::set,32,incProb,2,2097152,701.753,797.04,785.849
32std::set,32,incProb,2,4194304,870.298,1007.67,948.29
32std::set,32,incProb,2,8388608,1008.62,1082.72,1102.44
32std::set,32,incProb,3,32,256.25,25.1,190.625
32std::set,32,incProb,3,64,160.938,32.47,151.562
32std::set,32,incProb,3,128,137.5,44.61,136.719
32std::set,32,incProb,3,256,126.172,45.82,128.125
32std::set,32,incProb,3,512,121.094,53.16,126.953
32std::set,32,incProb,3,1024,123.73,63.63,131.934
32std::set,32,incProb,3,2048,131.396,76.63,135.156
32std::set,32,incProb,3,4096,142.505,90.01,143.872
32std::set,32,incProb,3,8192,160.437,116.29,162.842
32std::set,32,incProb,3,16384,185.809,169.66,195.428
32std::set,32,incProb,3,32768,217.273,158.56,191.238
32std::set,32,incProb,3,65536,183.293,254.76,192.807
32std::set,32,incProb,3,131072,221.782,215.51,237.78
32std::set,32,incProb,3,262144,311.789,349.66,327.929
32std::set,32,incProb,3,524288,410.371,471.1,452.452
32std::set,32,incProb,3,1048576,552.759,637.43,607.304
32std::set,32,incProb,3,2097152,699.537,783.24,776.986
32std::set,32,incProb,3,4194304,849.986,911.47,940.368
32std::set,32,incProb,3,8388608,1013.49,1113.61,1103.24
32std::set,32,incProb,4,32,281.25,22.46,193.75
