tree,K,distribution,threads,iteration,size,insert,lookup,remove
uVEB32L,32,cluster,4,1,128,304.688,14.22,209.375
uVEB32L,32,cluster,4,1,256,346.484,14.01,191.797
uVEB32L,32,cluster,4,1,512,255.469,14.03,230.859
uVEB32L,32,cluster,4,1,1024,254.297,14.11,206.543
uVEB32L,32,cluster,4,1,2048,244.58,14.12,223.438
uVEB32L,32,cluster,4,1,4096,244.043,14.16,238.574
uVEB32L,32,cluster,4,1,8192,248.169,14.34,251.501
uVEB32L,32,cluster,4,1,16384,238.257,14.84,247.98
uVEB32L,32,cluster,4,1,32768,249.942,23.06,241.971
uVEB32L,32,cluster,4,1,65536,251.459,20.69,252.333
uVEB32L,32,cluster,4,1,131072,209.258,21.84,223.584
uVEB32L,32,cluster,4,1,262144,214.883,24.03,206.764
uVEB32L,32,cluster,4,1,524288,223.154,22.05,194.165
uVEB32L,32,cluster,4,1,1048576,227.409,24.41,188.248
uVEB32L,32,cluster,4,1,2097152,201.85,24.78,205.26
uVEB32L,32,cluster,4,2,32,2293.75,15.64,303.125
uVEB32L,32,cluster,4,2,64,360.938,33.57,257.812
uVEB32L,32,cluster,4,2,128,742.969,14.61,203.906
uVEB32L,32,cluster,4,2,256,285.547,13.96,195.703
uVEB32L,32,cluster,4,2,512,226.562,14.04,203.32
uVEB32L,32,cluster,4,2,1024,237.207,14.37,211.426
uVEB32L,32,cluster,4,2,2048,245.459,14.42,227.881
uVEB32L,32,cluster,4,2,4096,278.613,16.1,236.45
uVEB32L,32,cluster,4,2,8192,251.721,14.66,247.18
uVEB32L,32,cluster,4,2,16384,242.084,14.92,235.211
uVEB32L,32,cluster,4,2,32768,260.284,19.79,268.149
uVEB32L,32,cluster,4,2,65536,262.669,24.26,243.361
uVEB32L,32,cluster,4,2,131072,256.944,24.47,208.696
uVEB32L,32,cluster,4,2,262144,227.499,22.16,220.668
uVEB32L,32,cluster,4,2,524288,222.812,24.2,212.335
uVEB32L,32,cluster,4,2,1048576,209.816,24.39,206.852
uVEB32L,32,cluster,4,2,2097152,219.879,24.76,205.729
uVEB32L,32,cluster,4,3,32,2668.75,13.93,253.125
uVEB32L,32,cluster,4,3,64,289.062,32.69,248.438
uVEB32L,32,cluster,4,3,128,314.844,15.29,489.844
uVEB32L,32,cluster,4,3,256,459.766,13.84,234.375
uVEB32L,32,cluster,4,3,512,270.703,13.52,230.273
uVEB32L,32,cluster,4,3,1024,275.977,15.02,241.406
uVEB32L,32,cluster,4,3,2048,275.586,13.57,250.439
uVEB32L,32,cluster,4,3,4096,276.27,13.43,261.011
uVEB32L,32,cluster,4,3,8192,272.742,13.76,277.893
uVEB32L,32,cluster,4,3,16384,243.854,19.62,231.818
uVEB32L,32,cluster,4,3,32768,234.424,22.05,260.846
uVEB32L,32,cluster,4,3,65536,252.521,21.83,258.537
uVEB32L,32,cluster,4,3,131072,238.503,24.04,211.918
uVEB32L,32,cluster,4,3,262144,223.755,26.4,215.438
uVEB32L,32,cluster,4,3,524288,210.1,24.32,201.676
uVEB32L,32,cluster,4,3,1048576,220.187,24.33,204.831
uVEB32L,32,cluster,4,3,2097152,214.553,24.33,206.566
uVEB32L,32,cluster,4,4,32,2628.12,13.92,287.5
uVEB32L,32,cluster,4,4,64,376.562,16.96,279.688
uVEB32L,32,cluster,4,4,128,483.594,16.17,217.969
uVEB32L,32,cluster,4,4,256,426.562,18.45,198.047
uVEB32L,32,cluster,4,4,512,224.805,14.38,192.578
uVEB32L,32,cluster,4,4,1024,228.906,14.11,226.66
uVEB32L,32,cluster,4,4,2048,241.455,14.13,223.682
uVEB32L,32,cluster,4,4,4096,245.972,14.18,233.765
uVEB32L,32,cluster,4,4,8192,248.34,14.54,233.96
uVEB32L,32,cluster,4,4,16384,235.034,14.81,256.329
uVEB32L,32,cluster,4,4,32768,221.936,17.74,245.099
uVEB32L,32,cluster,4,4,65536,170.54,25.98,244.531
uVEB32L,32,cluster,4,4,131072,238.274,23.92,210.361
uVEB32L,32,cluster,4,4,262144,238.192,22.27,200.982
uVEB32L,32,cluster,4,4,524288,186.618,24.64,188.808
uVEB32L,32,cluster,4,4,1048576,216.437,27.46,195.019
uVEB32L,32,cluster,4,4,2097152,210.366,22.44,194.641
uVEB32L,32,cluster,4,5,32,2690.62,13.99,490.625
uVEB32L,32,cluster,4,5,64,259.375,17.16,279.688
uVEB32L,32,cluster,4,5,128,345.312,15.68,200
uVEB32L,32,cluster,4,5,256,392.188,13.36,249.219
uVEB32L,32,cluster,4,5,512,285.742,13.33,246.875
uVEB32L,32,cluster,4,5,1024,276.27,13.29,247.949
uVEB32L,32,cluster,4,5,2048,293.262,13.66,258.008
uVEB32L,32,cluster,4,5,4096,276.758,13.4,270.117
uVEB32L,32,cluster,4,5,8192,275.964,13.36,276.965
uVEB32L,32,cluster,4,5,16384,269.342,13.92,267.657
uVEB32L,32,cluster,4,5,32768,232.437,20.51,257.568
uVEB32L,32,cluster,4,5,65536,225.049,21.33,267.186
uVEB32L,32,cluster,4,5,131072,208.651,23.8,222.654
uVEB32L,32,cluster,4,5,262144,221.695,24.86,190.014
uVEB32L,32,cluster,4,5,524288,207.283,27.3,188.39
uVEB32L,32,cluster,4,5,1048576,194.34,24.59,196.979
uVEB32L,32,cluster,4,5,2097152,220.225,21.99,198.344
uVEB32L,32,cluster,4,6,32,2762.5,14.13,275
uVEB32L,32,cluster,4,6,64,425,17.84,278.125
uVEB32L,32,cluster,4,6,128,360.156,17.71,220.312
uVEB32L,32,cluster,4,6,256,296.875,16.35,205.469
uVEB32L,32,cluster,4,6,512,231.25,16.27,200.391
uVEB32L,32,cluster,4,6,1024,235.84,16.17,208.496
uVEB32L,32,cluster,4,6,2048,257.373,15.89,221.826
uVEB32L,32,cluster,4,6,4096,263.208,16.32,226.855
uVEB32L,32,cluster,4,6,8192,248.523,16.2,269.739
uVEB32L,32,cluster,4,6,16384,191.339,17.35,185.907
uVEB32L,32,cluster,4,6,32768,185.62,21.16,267.529
uVEB32L,32,cluster,4,6,65536,230.908,23.99,219.463
uVEB32L,32,cluster,4,6,131072,220.794,24,218.164
uVEB32L,32,cluster,4,6,262144,215.56,21.77,235.983
uVEB32L,32,cluster,4,6,524288,231.35,27.97,201.511
uVEB32L,32,cluster,4,6,1048576,212.511,21.68,197.301
uVEB32L,32,cluster,4,6,2097152,208.475,24.4,200.838
uVEB32L,32,cluster,4,7,32,1534.38,17.94,237.5
uVEB32L,32,cluster,4,7,64,346.875,29.45,312.5
uVEB32L,32,cluster,4,7,128,485.156,14.52,275
uVEB32L,32,cluster,4,7,256,325,13.46,238.281
uVEB32L,32,cluster,4,7,512,286.328,13.39,231.445
uVEB32L,32,cluster,4,7,1024,264.453,13.39,241.113
uVEB32L,32,cluster,4,7,2048,271.436,13.43,249.609
uVEB32L,32,cluster,4,7,4096,270.801,13.39,238.623
uVEB32L,32,cluster,4,7,8192,209.851,17.17,190.039
uVEB32L,32,cluster,4,7,16384,190.326,16.57,187.158
uVEB32L,32,cluster,4,7,32768,197.11,33.26,192.712
uVEB32L,32,cluster,4,7,65536,256.805,20.39,240.578
uVEB32L,32,cluster,4,7,131072,228.336,27.53,228.114
uVEB32L,32,cluster,4,7,262144,225.622,24.44,197.463
uVEB32L,32,cluster,4,7,524288,214.373,24.4,188.121
uVEB32L,32,cluster,4,7,1048576,209.321,26.98,186.186
uVEB32L,32,cluster,4,7,2097152,208.192,22.22,210.265
uVEB32L,32,cluster,4,8,32,2990.62,13.99,287.5
uVEB32L,32,cluster,4,8,64,273.438,16.91,279.688
uVEB32L,32,cluster,4,8,128,543.75,15.94,210.938
uVEB32L,32,cluster,4,8,256,243.75,13.9,196.875
uVEB32L,32,cluster,4,8,512,266.016,14.04,197.461
uVEB32L,32,cluster,4,8,1024,235.059,14.33,207.324
uVEB32L,32,cluster,4,8,2048,241.504,24.32,168.652
uVEB32L,32,cluster,4,8,4096,206.201,15.96,181.763
uVEB32L,32,cluster,4,8,8192,204.785,16.25,182.849
uVEB32L,32,cluster,4,8,16384,201.19,16.66,197.711
uVEB32L,32,cluster,4,8,32768,223.572,22.53,219.8
uVEB32L,32,cluster,4,8,65536,217.65,23.61,224.065
uVEB32L,32,cluster,4,8,131072,216.374,28.73,197.438
uVEB32L,32,cluster,4,8,262144,230.055,21.76,210.065
uVEB32L,32,cluster,4,8,524288,231.216,24.71,208.996
uVEB32L,32,cluster,4,8,1048576,204.982,21.8,201.098
uVEB32L,32,cluster,4,8,2097152,211.379,21.9,203.974
uVEB32L,32,cluster,4,9,32,2590.62,14.43,303.125
uVEB32L,32,cluster,4,9,64,314.062,29.55,315.625
uVEB32L,32,cluster,4,9,128,529.688,17.57,371.094
uVEB32L,32,cluster,4,9,256,246.875,13.89,192.188
uVEB32L,32,cluster,4,9,512,266.406,15.54,200.781
uVEB32L,32,cluster,4,9,1024,232.91,14.1,202.051
uVEB32L,32,cluster,4,9,2048,244.287,14.17,223.584
uVEB32L,32,cluster,4,9,4096,248.755,14.22,235.498
uVEB32L,32,cluster,4,9,8192,250.073,14.48,273.657
uVEB32L,32,cluster,4,9,16384,274.518,21.51,240.265
uVEB32L,32,cluster,4,9,32768,228.952,17.05,265.35
uVEB32L,32,cluster,4,9,65536,231.979,23.07,231.271
uVEB32L,32,cluster,4,9,131072,224.515,22.24,226.348
uVEB32L,32,cluster,4,9,262144,229.062,24.76,221.294
uVEB32L,32,cluster,4,9,524288,235.681,24.75,208.862
uVEB32L,32,cluster,4,9,1048576,221.729,21.74,215.527
uVEB32L,32,cluster,4,9,2097152,213.442,22.26,207.469
uVEB32L,32,cluster,5,0,32,5409.38,11.95,309.375
uVEB32L,32,cluster,5,0,64,637.5,15.96,287.5
uVEB32L,32,cluster,5,0,128,456.25,13.77,264.062
uVEB32L,32,cluster,5,0,256,416.016,13.38,234.766
uVEB32L,32,cluster,5,0,512,293.359,13.26,235.156
uVEB32L,32,cluster,5,0,1024,281.348,13.24,255.664
uVEB32L,32,cluster,5,0,2048,294.531,13.23,272.461
uVEB32L,32,cluster,5,0,4096,292.432,13.26,315.063
uVEB32L,32,cluster,5,0,8192,305.396,11.97,296.106
uVEB32L,32,cluster,5,0,16384,293.622,12.35,284.528
uVEB32L,32,cluster,5,0,32768,262.561,22.39,295.816
uVEB32L,32,cluster,5,0,65536,263.989,19.07,258.006
uVEB32L,32,cluster,5,0,131072,249.388,20.02,232.646
uVEB32L,32,cluster,5,0,262144,263.287,19.74,227.658
uVEB32L,32,cluster,5,0,524288,242.959,20.29,233.377
uVEB32L,32,cluster,5,0,1048576,244.14,20.74,223.322
uVEB32L,32,cluster,5,0,2097152,241.934,19.9,230.009
uVEB32L,32,cluster,5,1,32,2243.75,12.08,290.625
uVEB32L,32,cluster,5,1,64,579.688,16.14,296.875
uVEB32L,32,cluster,5,1,128,580.469,15.28,314.062
uVEB32L,32,cluster,5,1,256,480.859,11.64,260.547
uVEB32L,32,cluster,5,1,512,288.867,11.58,239.453
uVEB32L,32,cluster,5,1,1024,301.855,12.31,265.723
uVEB32L,32,cluster,5,1,2048,330.713,12.86,273.584
uVEB32L,32,cluster,5,1,4096,278.467,12.98,247.021
uVEB32L,32,cluster,5,1,8192,275.366,13.1,254.468
uVEB32L,32,cluster,5,1,16384,257.489,13.96,280.609
uVEB32L,32,cluster,5,1,32768,280.139,15.42,285.574
uVEB32L,32,cluster,5,1,65536,259.798,20.19,274.382
uVEB32L,32,cluster,5,1,131072,249.379,20.07,256.981
uVEB32L,32,cluster,5,1,262144,229.995,20.22,225.751
uVEB32L,32,cluster,5,1,524288,236.681,20.03,214.969
uVEB32L,32,cluster,5,1,1048576,238.558,20.05,228.308
uVEB32L,32,cluster,5,1,2097152,233.089,19.9,232.129
uVEB32L,32,cluster,5,2,32,2284.38,14.42,331.25
uVEB32L,32,cluster,5,2,64,556.25,26.44,404.688
uVEB32L,32,cluster,5,2,128,473.438,15.16,356.25
uVEB32L,32,cluster,5,2,256,282.031,12.9,212.5
uVEB32L,32,cluster,5,2,512,257.422,12.88,188.086
uVEB32L,32,cluster,5,2,1024,245.508,12.91,216.602
uVEB32L,32,cluster,5,2,2048,256.299,13.18,231.836
uVEB32L,32,cluster,5,2,4096,273.584,12.98,249.951
uVEB32L,32,cluster,5,2,8192,263.867,12.95,256.58
uVEB32L,32,cluster,5,2,16384,307.483,17.92,296.741
uVEB32L,32,cluster,5,2,32768,279.205,19.4,295.593
uVEB32L,32,cluster,5,2,65536,253.476,19.9,267.078
uVEB32L,32,cluster,5,2,131072,240.395,20.27,232.256
uVEB32L,32,cluster,5,2,262144,256.287,20.36,230.781
uVEB32L,32,cluster,5,2,524288,234.402,20.66,229.719
uVEB32L,32,cluster,5,2,1048576,236.425,20.22,219.841
uVEB32L,32,cluster,5,2,2097152,241.905,20.56,229.424
uVEB32L,32,cluster,5,3,32,2612.5,14.65,253.125
uVEB32L,32,cluster,5,3,64,846.875,14.97,284.375
uVEB32L,32,cluster,5,3,128,587.5,21.02,282.812
uVEB32L,32,cluster,5,3,256,314.453,11.74,237.109
uVEB32L,32,cluster,5,3,512,286.914,11.59,234.18
uVEB32L,32,cluster,5,3,1024,292.969,11.62,242.773
uVEB32L,32,cluster,5,3,2048,293.066,12.32,273.389
uVEB32L,32,cluster,5,3,4096,301.465,11.96,281.616
uVEB32L,32,cluster,5,3,8192,286.682,12.17,281.799
uVEB32L,32,cluster,5,3,16384,297.327,17.46,272.113
uVEB32L,32,cluster,5,3,32768,246.069,14.1,284.75
uVEB32L,32,cluster,5,3,65536,258.087,19.27,233.908
uVEB32L,32,cluster,5,3,131072,254.366,21.25,227.493
uVEB32L,32,cluster,5,3,262144,237.458,19.99,227.539
uVEB32L,32,cluster,5,3,524288,232.804,20.27,227.832
uVEB32L,32,cluster,5,3,1048576,247.264,20.03,233.085
uVEB32L,32,cluster,5,3,2097152,244.514,21.27,231.017
uVEB32L,32,cluster,5,4,32,1778.12,14.06,309.375
uVEB32L,32,cluster,5,4,64,1071.88,14.97,317.188
uVEB32L,32,cluster,5,4,128,664.062,14.05,314.844
uVEB32L,32,cluster,5,4,256,404.297,13.48,234.375
uVEB32L,32,cluster,5,4,512,272.656,13.29,236.133
uVEB32L,32,cluster,5,4,1024,274.609,13.54,250.488
uVEB32L,32,cluster,5,4,2048,293.555,13.29,263.525
uVEB32L,32,cluster,5,4,4096,298.682,13.34,281.982
uVEB32L,32,cluster,5,4,8192,296.79,13.36,308.167
uVEB32L,32,cluster,5,4,16384,263.727,14.82,260.425
uVEB32L,32,cluster,5,4,32768,282.26,18.28,276.889
uVEB32L,32,cluster,5,4,65536,244.603,19.59,260.506
uVEB32L,32,cluster,5,4,131072,265.1,20.16,248.994
uVEB32L,32,cluster,5,4,262144,239.327,22.78,219.38
uVEB32L,32,cluster,5,4,524288,239.059,20.41,234.637
uVEB32L,32,cluster,5,4,1048576,240.827,19.89,235.196
uVEB32L,32,cluster,5,4,2097152,234.695,20.46,224.722
uVEB32L,32,cluster,5,5,32,2759.38,13.82,268.75
uVEB32L,32,cluster,5,5,64,682.812,31.65,290.625
uVEB32L,32,cluster,5,5,128,472.656,13.03,410.938
uVEB32L,32,cluster,5,5,256,303.516,12.92,221.094
uVEB32L,32,cluster,5,5,512,252.148,12.86,213.672
uVEB32L,32,cluster,5,5,1024,257.52,12.87,222.07
uVEB32L,32,cluster,5,5,2048,283.398,14.21,239.258
uVEB32L,32,cluster,5,5,4096,302.075,13.27,251.88
uVEB32L,32,cluster,5,5,8192,276.16,13.03,276.807
uVEB32L,32,cluster,5,5,16384,260.126,13.91,253.748
uVEB32L,32,cluster,5,5,32768,261.597,18.28,287.732
uVEB32L,32,cluster,5,5,65536,229.265,21.98,243.582
uVEB32L,32,cluster,5,5,131072,243.401,20.26,246.144
uVEB32L,32,cluster,5,5,262144,237.518,20.35,247.667
uVEB32L,32,cluster,5,5,524288,228.181,20.11,220.305
uVEB32L,32,cluster,5,5,1048576,238.558,20.23,222.126
uVEB32L,32,cluster,5,5,2097152,240.148,20.56,226.878
uVEB32L,32,cluster,5,6,32,2793.75,13.8,443.75
uVEB32L,32,cluster,5,6,64,901.562,27.66,354.688
uVEB32L,32,cluster,5,6,128,421.875,15.51,334.375
uVEB32L,32,cluster,5,6,256,315.234,13.39,237.109
uVEB32L,32,cluster,5,6,512,232.617,12.81,214.062
uVEB32L,32,cluster,5,6,1024,260.156,12.99,225.195
uVEB32L,32,cluster,5,6,2048,267.578,12.8,240.381
uVEB32L,32,cluster,5,6,4096,278.076,13.01,270.728
uVEB32L,32,cluster,5,6,8192,275.317,13.26,252.246
uVEB32L,32,cluster,5,6,16384,259.381,13.68,247.278
uVEB32L,32,cluster,5,6,32768,284.952,18.18,287.723
uVEB32L,32,cluster,5,6,65536,277.553,19.24,269.608
uVEB32L,32,cluster,5,6,131072,247.896,19.91,244.145
uVEB32L,32,cluster,5,6,262144,226.973,19.85,231.985
uVEB32L,32,cluster,5,6,524288,241.5,22.49,208.119
uVEB32L,32,cluster,5,6,1048576,242.868,20.19,232.453
uVEB32L,32,cluster,5,6,2097152,244.913,20.22,231.123
uVEB32L,32,cluster,5,7,32,2843.75,13.67,353.125
uVEB32L,32,cluster,5,7,64,539.062,27.66,293.75
uVEB32L,32,cluster,5,7,128,425.781,11.76,460.938
uVEB32L,32,cluster,5,7,256,316.406,11.69,243.75
uVEB32L,32,cluster,5,7,512,297.461,11.67,270.898
uVEB32L,32,cluster,5,7,1024,282.715,11.74,260.938
uVEB32L,32,cluster,5,7,2048,299.365,11.78,269.336
uVEB32L,32,cluster,5,7,4096,305.493,11.96,303.809
uVEB32L,32,cluster,5,7,8192,296.033,12.09,289.185
uVEB32L,32,cluster,5,7,16384,288.434,12.44,303.992
uVEB32L,32,cluster,5,7,32768,275.537,14.92,291.11
uVEB32L,32,cluster,5,7,65536,245.888,24.03,270.889
uVEB32L,32,cluster,5,7,131072,251.872,20,251.546
uVEB32L,32,cluster,5,7,262144,235.724,20.1,222.731
uVEB32L,32,cluster,5,7,524288,229.613,20.07,229.565
uVEB32L,32,cluster,5,7,1048576,239.777,20.94,224.081
uVEB32L,32,cluster,5,7,2097152,249.513,20.17,232.289
uVEB32L,32,cluster,5,8,32,2718.75,13.62,328.125
uVEB32L,32,cluster,5,8,64,925,30.63,303.125
uVEB32L,32,cluster,5,8,128,458.594,13.03,381.25
uVEB32L,32,cluster,5,8,256,283.984,12.97,211.719
uVEB32L,32,cluster,5,8,512,237.109,13.2,226.953
uVEB32L,32,cluster,5,8,1024,249.023,12.88,229.785
uVEB32L,32,cluster,5,8,2048,257.275,12.86,242.822
uVEB32L,32,cluster,5,8,4096,273.535,12.9,264.038
uVEB32L,32,cluster,5,8,8192,265.527,13.18,261.523
uVEB32L,32,cluster,5,8,16384,300.775,17.73,297.62
uVEB32L,32,cluster,5,8,32768,247.424,31.35,278.546
uVEB32L,32,cluster,5,8,65536,254.016,19.27,242.485
uVEB32L,32,cluster,5,8,131072,243.347,19.63,252.903
uVEB32L,32,cluster,5,8,262144,231.602,20.3,240.442
uVEB32L,32,cluster,5,8,524288,231.49,20.16,222.061
uVEB32L,32,cluster,5,8,1048576,245.418,22.88,233.26
uVEB32L,32,cluster,5,8,2097152,247.647,20.26,228.353
uVEB32L,32,cluster,5,9,32,2750,13.65,278.125
uVEB32L,32,cluster,5,9,64,798.438,36.1,321.875
uVEB32L,32,cluster,5,9,128,682.812,13.29,286.719
uVEB32L,32,cluster,5,9,256,296.875,12.95,224.609
uVEB32L,32,cluster,5,9,512,279.688,13.18,214.258
uVEB32L,32,cluster,5,9,1024,259.18,12.92,226.758
uVEB32L,32,cluster,5,9,2048,274.023,12.89,283.691
uVEB32L,32,cluster,5,9,4096,286.45,13.42,255.811
uVEB32L,32,cluster,5,9,8192,267.957,12.97,269.312
uVEB32L,32,cluster,5,9,16384,261.09,14.13,269.525
uVEB32L,32,cluster,5,9,32768,272.687,15.96,291.711
uVEB32L,32,cluster,5,9,65536,249.24,20.64,269.806
uVEB32L,32,cluster,5,9,131072,256.787,19.71,228.849
uVEB32L,32,cluster,5,9,262144,218.621,20.04,227.65
uVEB32L,32,cluster,5,9,524288,227.108,23.02,233.04
uVEB32L,32,cluster,5,9,1048576,235.184,20.32,227.012
uVEB32L,32,cluster,5,9,2097152,239.962,20.48,231.573
uVEB32L,32,cluster,6,0,32,5828.12,11.79,465.625
uVEB32L,32,cluster,6,0,64,1559.38,18.8,303.125
uVEB32L,32,cluster,6,0,128,632.812,11.68,249.219
uVEB32L,32,cluster,6,0,256,344.922,11.1,264.844
uVEB32L,32,cluster,6,0,512,330.859,11.19,268.945
uVEB32L,32,cluster,6,0,1024,326.27,11.06,269.629
uVEB32L,32,cluster,6,0,2048,328.125,11.02,303.564
uVEB32L,32,cluster,6,0,4096,338.354,11.1,313.77
uVEB32L,32,cluster,6,0,8192,327.063,14.3,296.582
uVEB32L,32,cluster,6,0,16384,292.81,11.66,280.67
uVEB32L,32,cluster,6,0,32768,314.304,15.79,316.971
uVEB32L,32,cluster,6,0,65536,280.525,16.86,288.168
uVEB32L,32,cluster,6,0,131072,280.733,17.41,274.346
uVEB32L,32,cluster,6,0,262144,261.197,17.61,256.339
uVEB32L,32,cluster,6,0,524288,267.371,17.28,237.698
uVEB32L,32,cluster,6,0,1048576,258.249,17.34,251.332
uVEB32L,32,cluster,6,0,2097152,260.305,17.17,252.113
uVEB32L,32,cluster,6,1,32,2868.75,11.71,375
uVEB32L,32,cluster,6,1,64,481.25,29.24,356.25
uVEB32L,32,cluster,6,1,128,429.688,11.8,650
uVEB32L,32,cluster,6,1,256,499.609,11.47,251.562
uVEB32L,32,cluster,6,1,512,304.102,11.32,270.508
uVEB32L,32,cluster,6,1,1024,318.848,11.34,270.898
uVEB32L,32,cluster,6,1,2048,327.1,11.32,300.488
uVEB32L,32,cluster,6,1,4096,345.801,11.93,319.775
uVEB32L,32,cluster,6,1,8192,332.812,11.44,313.123
uVEB32L,32,cluster,6,1,16384,317.902,11.51,313.165
uVEB32L,32,cluster,6,1,32768,281.577,13.49,304.584
uVEB32L,32,cluster,6,1,65536,291.814,17.06,280.185
uVEB32L,32,cluster,6,1,131072,288.054,19.17,265.585
uVEB32L,32,cluster,6,1,262144,264.442,17.31,245.468
uVEB32L,32,cluster,6,1,524288,270.983,17.44,254.589
uVEB32L,32,cluster,6,1,1048576,251.334,17.25,249.268
uVEB32L,32,cluster,6,1,2097152,266.478,17.68,252.472
uVEB32L,32,cluster,6,2,32,2831.25,11.69,350
uVEB32L,32,cluster,6,2,64,571.875,27.54,314.062
uVEB32L,32,cluster,6,2,128,469.531,11.63,282.812
uVEB32L,32,cluster,6,2,256,363.672,11.58,249.609
uVEB32L,32,cluster,6,2,512,330.859,11.34,258.594
uVEB32L,32,cluster,6,2,1024,322.852,11.51,286.523
uVEB32L,32,cluster,6,2,2048,342.676,11.42,293.506
uVEB32L,32,cluster,6,2,4096,342.798,11.51,314.697
uVEB32L,32,cluster,6,2,8192,336.121,11.41,345.532
uVEB32L,32,cluster,6,2,16384,318.958,12.85,321.747
uVEB32L,32,cluster,6,2,32768,312.555,16.32,300.723
uVEB32L,32,cluster,6,2,65536,296.703,17.14,289.687
uVEB32L,32,cluster,6,2,131072,273.823,17.36,257.475
uVEB32L,32,cluster,6,2,262144,261.412,17.76,256.694
uVEB32L,32,cluster,6,2,524288,261.628,17.26,244.773
uVEB32L,32,cluster,6,2,1048576,262.261,17.19,254.484
uVEB32L,32,cluster,6,2,2097152,262.561,17.34,253.932
uVEB32L,32,cluster,6,3,32,2668.75,11.68,400
uVEB32L,32,cluster,6,3,64,373.438,30.84,306.25
uVEB32L,32,cluster,6,3,128,421.094,12.99,258.594
uVEB32L,32,cluster,6,3,256,323.047,10.93,224.609
uVEB32L,32,cluster,6,3,512,284.18,11.06,211.719
uVEB32L,32,cluster,6,3,1024,267.578,11.14,232.227
uVEB32L,32,cluster,6,3,2048,288.867,11.02,247.656
uVEB32L,32,cluster,6,3,4096,299.658,11.56,273.828
uVEB32L,32,cluster,6,3,8192,292.932,11.27,318.152
uVEB32L,32,cluster,6,3,16384,318.683,12.21,305.597
uVEB32L,32,cluster,6,3,32768,317.731,15.23,290.204
uVEB32L,32,cluster,6,3,65536,296.693,16.65,308.324
uVEB32L,32,cluster,6,3,131072,275.319,17.22,251.653
uVEB32L,32,cluster,6,3,262144,264.086,17.26,256.723
uVEB32L,32,cluster,6,3,524288,259.518,17.09,249.782
uVEB32L,32,cluster,6,3,1048576,266.439,17.15,250.351
uVEB32L,32,cluster,6,3,2097152,263.54,17.66,248.144
uVEB32L,32,cluster,6,4,32,2865.62,11.63,371.875
uVEB32L,32,cluster,6,4,64,560.938,30.81,304.688
uVEB32L,32,cluster,6,4,128,550,11.7,281.25
uVEB32L,32,cluster,6,4,256,359.375,12.27,274.609
uVEB32L,32,cluster,6,4,512,309.766,11.47,249.023
uVEB32L,32,cluster,6,4,1024,308.398,11.72,272.363
uVEB32L,32,cluster,6,4,2048,312.012,11.25,295.264
uVEB32L,32,cluster,6,4,4096,321.558,11.3,311.89
uVEB32L,32,cluster,6,4,8192,317.773,11.38,301.709
uVEB32L,32,cluster,6,4,16384,321.747,15.24,308.136
uVEB32L,32,cluster,6,4,32768,317.224,21.63,275.034
uVEB32L,32,cluster,6,4,65536,303.348,17.13,286.873
uVEB32L,32,cluster,6,4,131072,285.58,17.22,259.94
uVEB32L,32,cluster,6,4,262144,272.095,17.59,267.728
uVEB32L,32,cluster,6,4,524288,260.93,17.52,247.522
uVEB32L,32,cluster,6,4,1048576,259.301,17.29,250.406
uVEB32L,32,cluster,6,4,2097152,259.507,17.49,253.331
uVEB32L,32,cluster,6,5,32,2750,11.65,303.125
uVEB32L,32,cluster,6,5,64,540.625,15.58,271.875
uVEB32L,32,cluster,6,5,128,689.844,11.78,288.281
uVEB32L,32,cluster,6,5,256,363.672,11.43,255.469
uVEB32L,32,cluster,6,5,512,326.172,11.29,266.211
uVEB32L,32,cluster,6,5,1024,335.547,11.47,280.859
uVEB32L,32,cluster,6,5,2048,333.398,11.63,299.561
uVEB32L,32,cluster,6,5,4096,339.771,11.29,323.462
uVEB32L,32,cluster,6,5,8192,324.597,11.39,318.054
uVEB32L,32,cluster,6,5,16384,339.343,15.28,307.977
uVEB32L,32,cluster,6,5,32768,312.357,16.16,268.787
uVEB32L,32,cluster,6,5,65536,299.4,17.48,296.15
uVEB32L,32,cluster,6,5,131072,287.695,17.28,274.275
uVEB32L,32,cluster,6,5,262144,259.573,17.14,266.969
uVEB32L,32,cluster,6,5,524288,270.87,17.51,260.578
uVEB32L,32,cluster,6,5,1048576,265.518,17.11,248.655
uVEB32L,32,cluster,6,5,2097152,260.521,17.81,255.725
uVEB32L,32,cluster,6,6,32,2903.12,11.77,371.875
uVEB32L,32,cluster,6,6,64,3623.44,12.01,250
uVEB32L,32,cluster,6,6,128,531.25,12.18,270.312
uVEB32L,32,cluster,6,6,256,388.672,11.37,263.281
uVEB32L,32,cluster,6,6,512,318.555,11.37,245.117
uVEB32L,32,cluster,6,6,1024,320.215,11.7,272.363
uVEB32L,32,cluster,6,6,2048,330.664,11.39,321.484
uVEB32L,32,cluster,6,6,4096,349.634,11.57,321.313
uVEB32L,32,cluster,6,6,8192,341.626,11.63,324.17
uVEB32L,32,cluster,6,6,16384,325.238,11.66,324.805
uVEB32L,32,cluster,6,6,32768,307.074,12.71,310.056
uVEB32L,32,cluster,6,6,65536,301.891,16.89,291.04
uVEB32L,32,cluster,6,6,131072,281.238,16.95,261.909
uVEB32L,32,cluster,6,6,262144,272.536,17.26,261.273
uVEB32L,32,cluster,6,6,524288,258.05,17.41,250.935
uVEB32L,32,cluster,6,6,1048576,265.494,17.51,249.242
